latitude,longitude,hour,SO2,NO,NO2,CO,O3,wind_direction,wind_speed,temperature,humidity,pressure,solar_radiation,rain,Air_Quality_Class
43.529806,-5.673428,17,11.0,17.0,54.0,1.57,33.0,226.0,0.69,9.7,97.0,996.0,6.0,1.0,Good
43.529806,-5.673428,18,5.0,15.0,57.0,0.69,31.0,225.0,0.54,9.1,100.0,996.0,5.0,0.4,Good
43.529806,-5.673428,19,6.0,15.0,55.0,0.9,37.0,330.0,0.61,8.8,100.0,997.0,5.0,1.4,Good
43.529806,-5.673428,20,3.0,17.0,60.0,0.77,31.0,249.0,0.19,8.2,100.0,997.0,5.0,0.8,Good
43.529806,-5.673428,21,8.0,10.0,53.0,0.97,32.0,248.0,0.21,7.8,100.0,998.0,5.0,0.4,Good
43.529806,-5.673428,22,13.0,7.0,49.0,1.37,32.0,247.0,0.16,7.7,100.0,998.0,5.0,0.4,Good
43.529806,-5.673428,23,8.0,5.0,32.0,0.79,46.0,247.0,0.19,7.5,100.0,999.0,5.0,0.4,Good
43.529806,-5.673428,24,7.0,4.0,26.0,0.77,53.0,226.0,0.11,7.4,100.0,999.0,5.0,0.2,Good
43.529806,-5.673428,1,2.0,7.0,38.0,0.27,51.0,292.0,0.13,12.6,63.0,993.0,5.0,0.0,Good
43.529806,-5.673428,2,2.0,7.0,38.0,0.34,50.0,276.0,0.1,12.0,65.0,993.0,5.0,0.0,Good
43.529806,-5.673428,3,2.0,3.0,10.0,0.25,86.0,159.0,0.77,13.5,53.0,992.0,5.0,0.0,Good
43.529806,-5.673428,4,2.0,3.0,8.0,0.22,89.0,159.0,1.1,13.6,51.0,992.0,5.0,0.0,Good
43.529806,-5.673428,5,2.0,10.0,40.0,0.29,42.0,291.0,0.11,11.9,61.0,992.0,5.0,0.0,Good
43.529806,-5.673428,6,4.0,11.0,48.0,0.36,39.0,337.0,0.16,11.5,63.0,992.0,5.0,0.0,Good
43.529806,-5.673428,7,9.0,33.0,73.0,0.56,12.0,5.0,0.1,11.3,64.0,992.0,5.0,0.0,Good
43.529806,-5.673428,8,8.0,24.0,56.0,0.42,30.0,203.0,0.1,11.4,64.0,992.0,19.0,0.0,Good
43.529806,-5.673428,9,10.0,12.0,41.0,0.34,46.0,248.0,0.16,13.5,59.0,993.0,77.0,0.0,Good
43.529806,-5.673428,10,8.0,12.0,33.0,0.37,54.0,226.0,0.5,15.3,57.0,993.0,233.0,0.0,Good
43.529806,-5.673428,11,2.0,7.0,25.0,0.28,70.0,225.0,0.92,16.2,51.0,993.0,138.0,0.0,Good
43.529806,-5.673428,12,2.0,7.0,22.0,0.42,73.0,227.0,0.83,16.0,52.0,994.0,139.0,0.0,Good
43.529806,-5.673428,13,2.0,7.0,20.0,0.44,78.0,226.0,1.39,16.4,51.0,994.0,351.0,0.0,Good
43.529806,-5.673428,14,4.0,6.0,17.0,0.46,82.0,226.0,1.71,17.0,46.0,994.0,206.0,0.0,Good
43.529806,-5.673428,15,3.0,5.0,16.0,0.41,83.0,248.0,2.09,16.7,45.0,994.0,131.0,0.0,Good
43.529806,-5.673428,16,10.0,5.0,16.0,1.09,83.0,226.0,1.92,16.3,46.0,994.0,89.0,0.0,Good
43.529806,-5.673428,17,26.0,6.0,20.0,0.67,79.0,248.0,1.7,16.1,46.0,994.0,205.0,0.0,Good
43.529806,-5.673428,18,18.0,6.0,20.0,0.64,79.0,226.0,1.82,15.3,48.0,995.0,32.0,0.0,Good
43.529806,-5.673428,19,10.0,7.0,26.0,0.75,73.0,226.0,1.67,13.8,56.0,995.0,5.0,0.0,Good
43.529806,-5.673428,20,2.0,6.0,32.0,0.48,68.0,226.0,1.04,13.0,56.0,996.0,5.0,0.0,Good
43.529806,-5.673428,21,4.0,7.0,37.0,0.54,66.0,226.0,0.89,12.5,56.0,996.0,5.0,0.0,Good
43.529806,-5.673428,22,16.0,6.0,32.0,0.62,67.0,158.0,1.01,12.1,59.0,996.0,5.0,0.0,Good
43.529806,-5.673428,23,3.0,4.0,30.0,0.45,65.0,180.0,0.15,11.2,63.0,996.0,5.0,0.0,Good
43.529806,-5.673428,24,2.0,3.0,20.0,0.41,71.0,157.0,0.19,10.9,65.0,996.0,5.0,0.0,Good
43.529806,-5.673428,1,3.0,12.0,49.0,0.66,13.0,137.0,0.1,9.4,100.0,997.0,5.0,0.0,Good
43.529806,-5.673428,2,3.0,8.0,43.0,0.49,12.0,134.0,0.1,9.2,100.0,997.0,5.0,0.0,Good
43.529806,-5.673428,3,5.0,7.0,42.0,0.44,17.0,112.0,0.1,9.4,96.0,997.0,5.0,0.0,Good
43.529806,-5.673428,4,6.0,6.0,37.0,0.44,28.0,269.0,0.13,10.1,84.0,996.0,5.0,0.0,Good
43.529806,-5.673428,5,5.0,13.0,40.0,0.47,28.0,6.0,0.1,10.4,77.0,996.0,5.0,0.0,Good
43.529806,-5.673428,6,5.0,15.0,46.0,0.32,41.0,135.0,0.23,12.4,66.0,995.0,5.0,0.0,Good
43.529806,-5.673428,7,5.0,27.0,59.0,0.52,20.0,334.0,0.14,10.6,73.0,996.0,5.0,0.0,Good
43.529806,-5.673428,8,6.0,56.0,71.0,0.58,9.0,320.0,0.12,10.4,75.0,996.0,14.0,0.0,Good
43.529806,-5.673428,9,5.0,43.0,61.0,0.5,18.0,5.0,0.1,13.1,70.0,996.0,113.0,0.0,Good
43.529806,-5.673428,10,6.0,28.0,53.0,0.49,32.0,6.0,0.33,15.1,65.0,996.0,261.0,0.0,Good
43.529806,-5.673428,11,5.0,12.0,30.0,0.38,63.0,114.0,1.62,17.3,54.0,996.0,400.0,0.0,Good
43.529806,-5.673428,12,2.0,6.0,15.0,0.3,83.0,158.0,2.47,18.2,43.0,996.0,488.0,0.0,Good
43.529806,-5.673428,13,2.0,5.0,14.0,0.29,80.0,159.0,2.22,17.8,43.0,996.0,205.0,0.0,Good
43.529806,-5.673428,14,2.0,6.0,18.0,0.32,75.0,158.0,1.57,18.0,43.0,995.0,163.0,0.0,Good
43.529806,-5.673428,15,3.0,5.0,12.0,0.26,82.0,158.0,2.55,18.8,42.0,994.0,168.0,0.0,Good
43.529806,-5.673428,16,10.0,9.0,31.0,0.43,62.0,225.0,0.89,17.6,52.0,994.0,98.0,0.0,Good
43.529806,-5.673428,17,8.0,8.0,31.0,0.57,64.0,159.0,2.74,17.0,55.0,995.0,73.0,0.0,Good
43.529806,-5.673428,18,2.0,5.0,18.0,0.28,75.0,136.0,2.28,15.6,61.0,995.0,11.0,0.0,Good
43.529806,-5.673428,19,2.0,5.0,18.0,0.29,79.0,135.0,2.18,14.6,60.0,994.0,5.0,0.0,Good
43.529806,-5.673428,20,2.0,6.0,24.0,0.3,77.0,158.0,1.71,14.3,56.0,994.0,5.0,0.0,Good
43.529806,-5.673428,21,2.0,5.0,26.0,0.31,72.0,159.0,1.33,14.3,52.0,994.0,5.0,0.0,Good
43.529806,-5.673428,22,3.0,11.0,30.0,0.31,66.0,159.0,1.04,14.6,51.0,994.0,5.0,0.0,Good
43.529806,-5.673428,23,2.0,19.0,57.0,0.48,37.0,115.0,0.16,13.5,59.0,994.0,5.0,0.0,Good
43.529806,-5.673428,24,2.0,6.0,48.0,0.42,36.0,115.0,0.28,12.5,64.0,994.0,5.0,0.0,Good
43.529806,-5.673428,1,6.0,3.0,25.0,0.85,59.0,248.0,0.53,11.8,77.0,995.0,5.0,0.0,Good
43.529806,-5.673428,2,3.0,5.0,30.0,0.41,44.0,135.0,0.28,10.7,81.0,995.0,5.0,0.0,Good
43.529806,-5.673428,3,3.0,4.0,23.0,0.39,45.0,116.0,0.44,9.4,84.0,995.0,5.0,0.0,Good
43.529806,-5.673428,4,5.0,5.0,26.0,0.41,39.0,117.0,0.1,8.6,89.0,995.0,5.0,0.0,Good
43.529806,-5.673428,5,4.0,11.0,41.0,0.53,24.0,132.0,0.1,8.9,86.0,995.0,5.0,0.0,Good
43.529806,-5.673428,6,4.0,42.0,64.0,0.6,4.0,157.0,0.1,8.3,89.0,995.0,5.0,0.0,Good
43.529806,-5.673428,7,6.0,115.0,79.0,0.97,2.0,135.0,0.1,7.9,90.0,995.0,5.0,0.0,Good
43.529806,-5.673428,8,9.0,134.0,89.0,1.09,2.0,136.0,0.14,7.9,91.0,995.0,5.0,0.0,Good
43.529806,-5.673428,9,12.0,224.0,110.0,1.54,3.0,137.0,0.1,9.4,87.0,995.0,18.0,0.0,Moderate
43.529806,-5.673428,10,6.0,110.0,87.0,1.04,7.0,225.0,0.14,11.5,83.0,995.0,74.0,0.0,Moderate
43.529806,-5.673428,11,5.0,42.0,63.0,0.49,28.0,336.0,0.4,15.4,72.0,995.0,284.0,0.0,Moderate
43.529806,-5.673428,12,3.0,13.0,29.0,0.38,69.0,158.0,1.41,18.8,53.0,995.0,489.0,0.0,Good
43.529806,-5.673428,13,2.0,11.0,25.0,0.37,76.0,136.0,1.28,19.5,49.0,995.0,511.0,0.0,Good
43.529806,-5.673428,14,4.0,23.0,50.0,0.51,51.0,6.0,1.19,17.4,62.0,995.0,389.0,0.0,Good
43.529806,-5.673428,15,5.0,15.0,45.0,0.45,51.0,6.0,1.29,15.7,74.0,996.0,104.0,0.0,Good
43.529806,-5.673428,16,4.0,18.0,53.0,0.43,48.0,6.0,0.53,15.1,77.0,996.0,47.0,0.0,Good
43.529806,-5.673428,17,3.0,10.0,40.0,0.46,52.0,135.0,0.7,14.7,85.0,996.0,85.0,0.0,Good
43.529806,-5.673428,18,3.0,13.0,55.0,0.5,44.0,5.0,0.66,14.8,84.0,997.0,16.0,0.0,Good
43.529806,-5.673428,19,2.0,10.0,56.0,0.52,42.0,6.0,0.62,13.9,86.0,997.0,5.0,0.0,Good
43.529806,-5.673428,20,2.0,6.0,39.0,0.48,55.0,114.0,0.93,12.8,91.0,998.0,5.0,0.0,Good
43.529806,-5.673428,21,2.0,8.0,54.0,0.52,31.0,136.0,0.18,11.8,95.0,998.0,5.0,0.0,Good
43.529806,-5.673428,22,3.0,47.0,76.0,0.82,6.0,157.0,0.1,11.1,97.0,997.0,5.0,0.0,Good
43.529806,-5.673428,23,3.0,44.0,70.0,0.93,5.0,293.0,0.1,10.0,100.0,997.0,5.0,0.0,Moderate
43.529806,-5.673428,24,2.0,33.0,63.0,0.74,5.0,7.0,0.1,9.7,100.0,997.0,5.0,0.0,Good
43.529806,-5.673428,1,3.0,7.0,35.0,0.54,16.0,144.0,0.1,11.4,100.0,990.0,5.0,0.0,Good
43.529806,-5.673428,2,4.0,5.0,40.0,0.59,9.0,5.0,0.1,11.1,100.0,990.0,5.0,0.0,Good
43.529806,-5.673428,3,7.0,8.0,43.0,0.67,5.0,134.0,0.1,10.6,100.0,990.0,5.0,0.0,Good
43.529806,-5.673428,4,4.0,3.0,31.0,0.63,9.0,134.0,0.1,10.0,100.0,990.0,5.0,0.0,Good
43.529806,-5.673428,5,4.0,17.0,42.0,0.63,5.0,136.0,0.1,10.3,100.0,990.0,5.0,0.2,Good
43.529806,-5.673428,6,5.0,20.0,47.0,0.55,5.0,249.0,0.12,10.5,100.0,990.0,5.0,0.0,Good
43.529806,-5.673428,7,6.0,79.0,57.0,0.85,2.0,134.0,0.1,10.2,100.0,990.0,5.0,0.0,Good
43.529806,-5.673428,8,9.0,150.0,74.0,1.36,2.0,136.0,0.1,10.2,100.0,990.0,5.0,0.0,Good
43.529806,-5.673428,9,14.0,258.0,104.0,1.76,2.0,6.0,0.1,11.2,99.0,989.0,16.0,0.0,Good
43.529806,-5.673428,10,15.0,243.0,111.0,1.74,3.0,6.0,0.1,12.8,93.0,988.0,83.0,0.0,Moderate
43.529806,-5.673428,11,12.0,156.0,101.0,1.39,4.0,5.0,0.1,14.2,88.0,986.0,35.0,0.0,Moderate
43.529806,-5.673428,12,14.0,272.0,116.0,1.74,3.0,3.0,0.15,13.8,96.0,986.0,45.0,0.4,Moderate
43.529806,-5.673428,13,10.0,119.0,87.0,1.05,13.0,6.0,0.32,15.4,93.0,985.0,294.0,0.0,Moderate
43.529806,-5.673428,14,4.0,28.0,57.0,0.53,28.0,5.0,1.15,14.9,90.0,984.0,266.0,0.0,Moderate
43.529806,-5.673428,15,5.0,15.0,40.0,0.57,53.0,22.0,1.62,16.1,81.0,982.0,471.0,0.0,Good
43.529806,-5.673428,16,5.0,11.0,34.0,0.5,57.0,23.0,2.58,15.4,81.0,981.0,51.0,0.8,Good
43.529806,-5.673428,17,4.0,11.0,43.0,0.58,50.0,226.0,4.28,13.3,95.0,984.0,18.0,0.6,Good
43.529806,-5.673428,18,6.0,9.0,36.0,0.56,55.0,226.0,1.92,10.8,98.0,989.0,5.0,1.8,Good
43.529806,-5.673428,19,3.0,8.0,45.0,0.48,54.0,225.0,1.83,10.6,100.0,990.0,5.0,0.4,Good
43.529806,-5.673428,20,2.0,9.0,49.0,0.5,52.0,181.0,0.69,10.8,95.0,992.0,5.0,0.0,Good
43.529806,-5.673428,21,2.0,5.0,37.0,0.52,58.0,204.0,1.05,11.8,87.0,992.0,5.0,0.0,Good
43.529806,-5.673428,22,3.0,4.0,30.0,0.48,60.0,203.0,1.05,12.4,83.0,993.0,5.0,0.0,Good
43.529806,-5.673428,23,4.0,3.0,31.0,0.49,57.0,248.0,0.64,12.3,81.0,994.0,5.0,0.0,Good
43.529806,-5.673428,24,7.0,4.0,34.0,0.65,50.0,226.0,0.12,11.9,79.0,994.0,5.0,0.0,Good
43.529806,-5.673428,1,4.0,9.0,43.0,0.74,17.0,293.0,0.1,13.5,86.0,987.0,5.0,0.0,Moderate
43.529806,-5.673428,2,5.0,5.0,43.0,0.52,19.0,8.0,0.1,13.1,83.0,986.0,5.0,0.0,Good
43.529806,-5.673428,3,3.0,2.0,19.0,0.43,44.0,181.0,0.12,12.6,82.0,986.0,5.0,0.0,Good
43.529806,-5.673428,4,4.0,3.0,21.0,0.48,40.0,248.0,0.27,12.4,82.0,986.0,5.0,0.0,Good
43.529806,-5.673428,5,5.0,12.0,40.0,0.55,24.0,203.0,0.22,12.5,81.0,986.0,5.0,0.0,Good
43.529806,-5.673428,6,6.0,24.0,56.0,0.5,8.0,226.0,0.35,11.6,84.0,986.0,5.0,0.0,Good
43.529806,-5.673428,7,6.0,64.0,71.0,0.74,4.0,115.0,0.16,11.2,84.0,986.0,5.0,0.0,Good
43.529806,-5.673428,8,10.0,89.0,80.0,0.75,2.0,334.0,0.12,11.1,86.0,987.0,10.0,0.0,Good
43.529806,-5.673428,9,12.0,82.0,81.0,0.96,3.0,134.0,0.1,12.5,84.0,987.0,25.0,0.2,Moderate
43.529806,-5.673428,10,11.0,107.0,83.0,0.97,5.0,134.0,0.1,13.3,86.0,988.0,131.0,0.0,Good
43.529806,-5.673428,11,15.0,50.0,69.0,0.59,22.0,6.0,0.23,17.3,72.0,987.0,353.0,0.0,Good
43.529806,-5.673428,12,21.0,30.0,59.0,0.94,32.0,6.0,0.77,17.2,67.0,987.0,340.0,0.0,Good
43.529806,-5.673428,13,22.0,29.0,56.0,1.04,33.0,6.0,1.24,17.1,67.0,987.0,315.0,0.0,Good
43.529806,-5.673428,14,8.0,21.0,48.0,0.64,48.0,335.0,1.12,17.1,68.0,987.0,344.0,0.0,Good
43.529806,-5.673428,15,6.0,13.0,37.0,0.58,54.0,6.0,1.29,15.8,75.0,987.0,156.0,0.0,Good
43.529806,-5.673428,16,6.0,13.0,43.0,0.56,53.0,6.0,0.55,16.0,72.0,987.0,127.0,0.0,Good
43.529806,-5.673428,17,6.0,14.0,54.0,0.75,35.0,6.0,0.9,14.4,85.0,989.0,5.0,2.4,Good
43.529806,-5.673428,18,7.0,13.0,67.0,0.93,15.0,136.0,0.6,12.9,100.0,990.0,6.0,0.4,Good
43.529806,-5.673428,19,5.0,43.0,85.0,0.99,7.0,136.0,0.1,12.6,100.0,990.0,5.0,0.0,Good
43.529806,-5.673428,20,4.0,65.0,87.0,1.12,3.0,248.0,0.1,12.4,100.0,990.0,5.0,0.0,Good
43.529806,-5.673428,21,5.0,53.0,84.0,1.11,2.0,138.0,0.1,12.2,100.0,990.0,5.0,0.0,Good
43.529806,-5.673428,22,3.0,27.0,67.0,0.81,5.0,134.0,0.11,12.1,100.0,990.0,5.0,0.0,Moderate
43.529806,-5.673428,23,4.0,18.0,61.0,0.71,2.0,116.0,0.1,11.6,100.0,990.0,5.0,0.0,Good
43.529806,-5.673428,24,3.0,11.0,45.0,0.62,12.0,134.0,0.1,11.7,100.0,990.0,5.0,0.0,Moderate
43.529806,-5.673428,1,3.0,11.0,56.0,0.56,15.0,25.0,0.1,13.2,72.0,987.0,5.0,0.0,Moderate
43.529806,-5.673428,2,3.0,6.0,49.0,0.45,18.0,273.0,0.1,12.6,74.0,987.0,5.0,0.0,Good
43.529806,-5.673428,3,4.0,8.0,57.0,0.48,9.0,332.0,0.1,12.4,75.0,987.0,5.0,0.0,Moderate
43.529806,-5.673428,4,3.0,3.0,42.0,0.38,19.0,343.0,0.1,12.1,77.0,987.0,5.0,0.0,Good
43.529806,-5.673428,5,4.0,10.0,53.0,0.48,9.0,134.0,0.1,12.0,78.0,987.0,5.0,0.0,Good
43.529806,-5.673428,6,3.0,16.0,59.0,0.49,8.0,115.0,0.1,12.1,77.0,987.0,5.0,0.0,Good
43.529806,-5.673428,7,5.0,80.0,80.0,0.81,4.0,134.0,0.1,11.9,78.0,987.0,5.0,0.0,Good
43.529806,-5.673428,8,11.0,220.0,113.0,1.28,5.0,27.0,0.1,11.8,82.0,988.0,5.0,0.0,Good
43.529806,-5.673428,10,4.0,65.0,68.0,1.52,18.0,136.0,0.91,14.1,80.0,987.0,62.0,0.0,Moderate
43.529806,-5.673428,11,3.0,13.0,39.0,0.6,41.0,136.0,0.56,16.2,68.0,988.0,122.0,0.0,Good
43.529806,-5.673428,12,2.0,8.0,28.0,0.49,53.0,136.0,0.96,17.9,60.0,988.0,215.0,0.0,Good
43.529806,-5.673428,13,2.0,11.0,28.0,0.48,56.0,159.0,0.77,18.3,59.0,987.0,268.0,0.0,Good
43.529806,-5.673428,14,4.0,21.0,43.0,0.52,44.0,6.0,0.55,18.6,60.0,987.0,149.0,0.0,Good
43.529806,-5.673428,15,4.0,24.0,62.0,0.57,39.0,6.0,0.62,17.1,69.0,986.0,139.0,0.0,Good
43.529806,-5.673428,16,3.0,20.0,56.0,0.56,45.0,6.0,0.72,15.7,78.0,986.0,65.0,0.0,Good
43.529806,-5.673428,17,2.0,14.0,53.0,0.53,45.0,5.0,0.18,15.6,79.0,986.0,102.0,0.0,Good
43.529806,-5.673428,18,3.0,63.0,100.0,0.68,6.0,292.0,0.1,15.8,79.0,986.0,7.0,0.0,Good
43.529806,-5.673428,19,3.0,100.0,114.0,1.12,2.0,154.0,0.1,15.4,79.0,986.0,5.0,0.0,Good
43.529806,-5.673428,20,4.0,117.0,118.0,1.24,2.0,271.0,0.1,14.7,82.0,987.0,5.0,0.0,Moderate
43.529806,-5.673428,21,6.0,106.0,105.0,1.22,3.0,6.0,0.1,14.2,84.0,987.0,5.0,0.0,Moderate
43.529806,-5.673428,22,5.0,80.0,88.0,1.54,3.0,289.0,0.1,13.9,89.0,987.0,5.0,0.0,Moderate
43.529806,-5.673428,23,5.0,58.0,77.0,1.51,3.0,114.0,0.1,13.9,91.0,987.0,5.0,0.0,Moderate
43.529806,-5.673428,24,5.0,67.0,73.0,1.4,2.0,21.0,0.1,13.6,92.0,987.0,5.0,0.0,Moderate
43.529806,-5.673428,1,6.0,18.0,68.0,1.24,6.0,135.0,0.1,8.1,92.0,1000.0,5.0,0.0,Moderate
43.529806,-5.673428,2,5.0,16.0,64.0,0.97,6.0,135.0,0.1,8.5,87.0,1000.0,5.0,0.0,Moderate
43.529806,-5.673428,3,5.0,6.0,51.0,0.8,11.0,134.0,0.1,8.7,86.0,999.0,5.0,0.0,Moderate
43.529806,-5.673428,4,6.0,7.0,42.0,0.76,15.0,136.0,0.1,8.3,88.0,998.0,5.0,0.0,Good
43.529806,-5.673428,5,7.0,40.0,63.0,0.85,6.0,138.0,0.1,8.1,88.0,997.0,5.0,0.0,Moderate
43.529806,-5.673428,6,7.0,56.0,68.0,0.88,5.0,132.0,0.13,7.6,88.0,997.0,5.0,0.0,Good
43.529806,-5.673428,7,6.0,88.0,76.0,1.18,5.0,133.0,0.1,6.9,89.0,996.0,5.0,0.0,Good
43.529806,-5.673428,8,14.0,230.0,120.0,2.15,6.0,135.0,0.11,7.3,89.0,996.0,7.0,0.0,Good
43.529806,-5.673428,9,17.0,288.0,134.0,1.62,6.0,6.0,0.1,8.6,85.0,996.0,52.0,0.0,Moderate
43.529806,-5.673428,10,16.0,176.0,115.0,1.57,11.0,5.0,0.16,12.1,75.0,995.0,162.0,0.0,Moderate
43.529806,-5.673428,11,31.0,96.0,98.0,1.44,14.0,6.0,0.48,14.1,69.0,994.0,232.0,0.0,Moderate
43.529806,-5.673428,12,16.0,32.0,65.0,1.0,38.0,6.0,0.4,15.9,62.0,993.0,327.0,0.0,Moderate
43.529806,-5.673428,13,9.0,32.0,66.0,0.66,37.0,6.0,0.23,15.9,69.0,992.0,300.0,0.0,Good
43.529806,-5.673428,14,5.0,12.0,35.0,0.47,63.0,135.0,1.84,17.2,57.0,991.0,293.0,0.0,Good
43.529806,-5.673428,15,4.0,6.0,21.0,0.42,79.0,136.0,1.91,18.1,44.0,991.0,303.0,0.0,Good
43.529806,-5.673428,16,4.0,8.0,31.0,0.39,66.0,135.0,1.2,17.5,46.0,990.0,79.0,0.0,Good
43.529806,-5.673428,17,4.0,10.0,40.0,0.4,54.0,136.0,1.04,17.0,49.0,989.0,49.0,0.0,Good
43.529806,-5.673428,18,4.0,12.0,58.0,0.47,39.0,135.0,0.6,16.5,53.0,989.0,6.0,0.0,Good
43.529806,-5.673428,19,3.0,10.0,65.0,0.52,37.0,136.0,0.33,15.0,58.0,989.0,5.0,0.0,Good
43.529806,-5.673428,20,2.0,18.0,78.0,0.61,23.0,157.0,0.15,14.2,63.0,989.0,5.0,0.0,Good
43.529806,-5.673428,21,2.0,6.0,55.0,0.51,36.0,136.0,0.5,14.6,64.0,988.0,5.0,0.0,Good
43.529806,-5.673428,22,2.0,15.0,65.0,0.55,23.0,136.0,0.14,14.5,65.0,988.0,5.0,0.0,Good
43.529806,-5.673428,23,6.0,83.0,96.0,0.86,5.0,273.0,0.1,13.9,69.0,988.0,5.0,0.0,Good
43.529806,-5.673428,24,6.0,81.0,90.0,0.91,5.0,116.0,0.1,14.1,68.0,988.0,5.0,0.0,Moderate
43.529806,-5.673428,1,2.0,5.0,39.0,0.72,25.0,135.0,0.1,4.9,97.0,1010.0,5.0,0.0,Moderate
43.529806,-5.673428,2,2.0,4.0,41.0,0.77,18.0,155.0,0.1,4.1,99.0,1010.0,5.0,0.0,Moderate
43.529806,-5.673428,3,3.0,8.0,42.0,0.79,16.0,136.0,0.1,3.5,100.0,1009.0,5.0,0.0,Moderate
43.529806,-5.673428,4,4.0,4.0,30.0,0.73,28.0,134.0,0.1,3.3,100.0,1009.0,5.0,0.0,Moderate
43.529806,-5.673428,5,3.0,4.0,24.0,0.7,32.0,136.0,0.1,3.1,100.0,1009.0,5.0,0.0,Moderate
43.529806,-5.673428,6,2.0,3.0,26.0,0.69,32.0,136.0,0.19,3.1,100.0,1008.0,5.0,0.0,Good
43.529806,-5.673428,7,3.0,5.0,27.0,0.69,31.0,157.0,0.15,3.1,100.0,1008.0,5.0,0.0,Moderate
43.529806,-5.673428,8,3.0,6.0,29.0,0.64,27.0,136.0,0.14,2.9,100.0,1008.0,10.0,0.0,Moderate
43.529806,-5.673428,9,2.0,9.0,29.0,0.66,29.0,204.0,0.13,4.1,100.0,1007.0,65.0,0.0,Moderate
43.529806,-5.673428,10,3.0,8.0,24.0,0.61,35.0,225.0,0.13,6.1,100.0,1007.0,141.0,0.0,Moderate
43.529806,-5.673428,11,2.0,8.0,23.0,0.65,47.0,182.0,0.22,8.6,93.0,1007.0,280.0,0.0,Good
43.529806,-5.673428,12,3.0,10.0,29.0,0.69,55.0,6.0,0.73,10.6,85.0,1007.0,460.0,0.0,Moderate
43.529806,-5.673428,13,2.0,7.0,23.0,0.62,66.0,6.0,1.45,11.2,87.0,1006.0,336.0,0.0,Moderate
43.529806,-5.673428,14,3.0,7.0,24.0,0.67,67.0,6.0,1.4,11.4,88.0,1005.0,472.0,0.0,Moderate
43.529806,-5.673428,15,3.0,6.0,21.0,0.66,75.0,6.0,1.68,12.0,88.0,1005.0,501.0,0.0,Moderate
43.529806,-5.673428,16,4.0,6.0,23.0,0.64,82.0,6.0,1.79,11.9,85.0,1004.0,354.0,0.0,Moderate
43.529806,-5.673428,17,3.0,5.0,27.0,0.62,77.0,6.0,1.06,12.1,80.0,1003.0,202.0,0.0,Good
43.529806,-5.673428,18,2.0,10.0,53.0,0.75,53.0,6.0,0.41,11.6,83.0,1003.0,8.0,0.0,Good
43.529806,-5.673428,19,2.0,23.0,70.0,0.8,36.0,6.0,0.57,11.2,83.0,1003.0,5.0,0.0,Good
43.529806,-5.673428,20,2.0,78.0,109.0,1.17,6.0,249.0,0.1,10.5,88.0,1003.0,5.0,0.0,Moderate
43.529806,-5.673428,21,2.0,62.0,98.0,1.26,7.0,292.0,0.1,9.6,94.0,1002.0,5.0,0.0,Moderate
43.529806,-5.673428,22,10.0,37.0,86.0,1.48,9.0,293.0,0.1,8.9,96.0,1002.0,5.0,0.0,Moderate
43.529806,-5.673428,23,15.0,54.0,84.0,1.84,5.0,5.0,0.1,8.3,96.0,1001.0,5.0,0.0,Moderate
43.529806,-5.673428,24,10.0,44.0,78.0,1.56,6.0,133.0,0.1,8.0,96.0,1001.0,5.0,0.0,Moderate
43.529806,-5.673428,1,4.0,55.0,64.0,1.24,3.0,160.0,0.1,4.0,100.0,1016.0,5.0,0.0,Moderate
43.529806,-5.673428,2,4.0,25.0,53.0,1.0,8.0,293.0,0.1,3.3,100.0,1016.0,5.0,0.0,Moderate
43.529806,-5.673428,3,4.0,7.0,34.0,0.86,24.0,333.0,0.1,3.2,100.0,1015.0,5.0,0.0,Moderate
43.529806,-5.673428,4,5.0,5.0,30.0,0.87,25.0,336.0,0.1,3.3,100.0,1015.0,5.0,0.0,Good
43.529806,-5.673428,5,5.0,15.0,41.0,0.75,18.0,292.0,0.1,2.8,100.0,1014.0,5.0,0.0,Moderate
43.529806,-5.673428,6,4.0,13.0,40.0,0.84,17.0,271.0,0.12,1.9,100.0,1014.0,5.0,0.0,Good
43.529806,-5.673428,7,3.0,16.0,45.0,0.94,14.0,270.0,0.13,1.4,100.0,1014.0,5.0,0.0,Good
43.529806,-5.673428,8,6.0,37.0,53.0,0.98,7.0,270.0,0.11,1.1,100.0,1014.0,7.0,0.0,Good
43.529806,-5.673428,9,8.0,46.0,50.0,0.98,10.0,272.0,0.11,2.7,100.0,1014.0,66.0,0.0,Good
43.529806,-5.673428,10,8.0,49.0,48.0,0.93,14.0,292.0,0.14,5.5,100.0,1014.0,184.0,0.0,Good
43.529806,-5.673428,11,7.0,28.0,43.0,0.79,39.0,157.0,1.95,8.8,88.0,1014.0,316.0,0.0,Moderate
43.529806,-5.673428,12,4.0,6.0,20.0,0.62,82.0,135.0,1.99,10.8,72.0,1014.0,431.0,0.0,Good
43.529806,-5.673428,13,3.0,5.0,19.0,0.62,87.0,135.0,2.41,11.3,68.0,1013.0,496.0,0.0,Good
43.529806,-5.673428,14,2.0,6.0,19.0,0.61,87.0,6.0,2.99,10.9,72.0,1013.0,489.0,0.0,Good
43.529806,-5.673428,15,4.0,4.0,16.0,0.6,87.0,5.0,3.11,10.6,77.0,1012.0,451.0,0.0,Good
43.529806,-5.673428,16,3.0,4.0,17.0,0.6,83.0,23.0,2.92,10.6,79.0,1012.0,293.0,0.0,Good
